,Unnamed: 0,American Indian,Asian,Black,Hispanic,Hawaiian,White,Other Race,Sex,Have you previously applied?,Round2 Reviews Plagirism Reviewer1,Round2 Clear Purpose CF Reviewer1,Round2 Commitment to Social Justice Reviewer1,Round2 Innovation CF Reviewer1,Round2 Commitment to learning2 Reviewer1,Round2 Get Results Reviewer1,Round2 Collaboration Reviewer1,Round2 Inspire and Mobilize Reviewer1,Round2 Experience Reviewer1,Round2 Total Score Reviewer1,Round2 Is this applicant moving on as a GHC Semi-Finalist Reviewer1,Round2 GHC Semifinalist Reviewer1,Round2 Is this applicant moving on as a GHC Alternate? Reviewer1,Round2 GHC Alternate Reviewer1,Round2 Plagirism Reviewer2,Round2 Clear Purpose CF Reviewer2,Round2 Commitment to Social Justice CF  Reviewer2,Round2 Innovation CF Reviewer2,Round2 Commitment to learning2 Reviewer2,Round2 Get Results Reviewer2,Round2 Collaboration Reviewer2,Round2 Inspire and Mobilize Reviewer2,Round2 Experience Reviewer2,Round2 Total Score Reviewer2,Round2 Is this applicant moving on as a GHC Semi-Finalist Reviewer2,Round2 GHC Semifinalist Reviewer2,Round2 Is this applicant moving on as a GHC Alternate? Reviewer2,Round2 GHC Alternate Reviewer2,Citizen_ Other,Citizen_ Rwanda,Citizen_ Uganda,Citizen_ United States,Citizen_ Zambia,Citizen_Malawi,Citizen_Other,Citizen_Rwanda,Citizen_Uganda,Citizen_United States,Citizen_Zambia,WorkedPublicHealth_Between_1_to_3_years,WorkedPublicHealth_Never,WorkedPublicHealth_greater_than_3_years,WorkedPublicHealth_less_than_1_year,StudiedPublicHealth_Atleast_1_Class,StudiedPublicHealth_More_than_1_Class,StudiedPublicHealth_Never,firstLanguage_Amharic,firstLanguage_Arabic,firstLanguage_Arabic (Juba),firstLanguage_Bahasa Melayu,firstLanguage_Bangla,firstLanguage_Belarusian,firstLanguage_Bemba,firstLanguage_Bengali,firstLanguage_Chichewa,firstLanguage_Chinese,firstLanguage_Chitonga,firstLanguage_Danish,firstLanguage_Dutch,firstLanguage_English,firstLanguage_English and Gujarati,firstLanguage_EÊ‹egbe,firstLanguage_Farsi,firstLanguage_French,firstLanguage_German,firstLanguage_Hindi,firstLanguage_Hungarian,firstLanguage_Italian,firstLanguage_KINYARWANDA,firstLanguage_Kinyarwanda,firstLanguage_Kirundi,firstLanguage_Korean,firstLanguage_Lithuanian,firstLanguage_Luganda,firstLanguage_Luo,firstLanguage_Mongolian,firstLanguage_Nepalese,firstLanguage_Nepali,firstLanguage_Nyanja,firstLanguage_Portuguese,firstLanguage_Rukiga,firstLanguage_Runyankole,firstLanguage_Runyankore,firstLanguage_Russian,firstLanguage_Serbian language,firstLanguage_Shona,firstLanguage_Somali,firstLanguage_Spanish,firstLanguage_Swahili,firstLanguage_Swedish,firstLanguage_Sylheti,firstLanguage_Tigrigna,firstLanguage_Tonga,firstLanguage_Urdu,firstLanguage_Vietnamese,Advanced/Full Professional Proficiency,Basic Proficiency,Fluent/Native Speaker,Limited working proficiency,Professional working proficiency,SemifinalistDesignation
5063,5096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,21.0,0,0.0,0,0.0,0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,15.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5064,5097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,21.0,0,0.0,0,0.0,0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5065,5098,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,3.0,3.0,3.0,3.0,4.0,0.0,3.0,3.0,22.0,0,0.0,0,0.0,0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,26.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5066,5099,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,27.0,0,0.0,0,0.0,0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5067,5100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3.0,3.0,2.0,3.0,3.0,3.0,0.0,2.0,19.0,0,0.0,0,0.0,0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,2.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5068,5101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,3.0,15.0,0,0.0,0,0.0,0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,4.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5069,5102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,29.0,0,0.0,1,5.0,0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,24.0,0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5070,5103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,22.0,0,0.0,0,0.0,0,2.0,3.0,3.0,3.0,2.0,3.0,0.0,3.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5071,5104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,22.0,0,0.0,0,0.0,0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5072,5105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,18.0,0,0.0,0,0.0,0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,26.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5074,5107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,29.0,1,4.0,0,0.0,0,3.0,4.0,1.0,3.0,4.0,0.0,0.0,4.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5075,5108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,28.0,0,0.0,0,0.0,0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,27.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5076,5109,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,24.0,0,0.0,0,0.0,0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5077,5110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,18.0,0,0.0,0,0.0,0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5080,5113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,17.0,0,0.0,0,0.0,0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,1.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5081,5114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,24.0,0,0.0,1,1.0,0,3.0,3.0,4.0,3.0,3.0,0.0,3.0,4.0,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5083,5116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,18.0,0,0.0,0,0.0,0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,24.0,0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5084,5117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,18.0,0,0.0,0,0.0,0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5085,5118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,21.0,1,5.0,0,0.0,0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,28.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5086,5119,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,24.0,0,0.0,0,0.0,0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5088,5121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,4.0,3.0,2.0,3.0,3.0,0.0,2.0,20.0,0,0.0,0,0.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,24.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5090,5123,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,20.0,0,0.0,0,0.0,0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5091,5124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,24.0,1,2.0,0,0.0,0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,2.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5092,5125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,15.0,0,0.0,0,0.0,0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,20.0,0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5093,5126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,16.0,0,0.0,0,0.0,0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5095,5128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.0,3.0,4.0,2.0,3.0,3.0,0.0,3.0,21.0,0,0.0,1,2.0,0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,20.0,0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5096,5129,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,18.0,0,0.0,0,0.0,0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,3.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5097,5130,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,20.0,0,0.0,0,0.0,0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
